CATCHMENT,NETWORK,YEAR,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,SEX,RACE,CUMULATIVE RATE,WEEKLY RATE
New York,EIP,2020-22,2022,2,Overall,Overall,Overall,1053.5,37.7
New York,EIP,2020-22,2022,3,Overall,Overall,Overall,1087.3,33.7
New York,EIP,2020-22,2022,4,Overall,Overall,Overall,1112.9,25.6
New York,EIP,2020-22,2022,5,Overall,Overall,Overall,1129.5,16.6
New York,EIP,2020-22,2022,6,Overall,Overall,Overall,1143.2,13.7
New York,EIP,2020-22,2022,7,Overall,Overall,Overall,1153.3,10.1
New York,EIP,2020-22,2022,8,Overall,Overall,Overall,1161.5,8.2
New York,EIP,2020-22,2022,9,Overall,Overall,Overall,1167.2,5.7
New York,EIP,2020-22,2022,10,Overall,Overall,Overall,1171.9,4.7
New York,EIP,2020-22,2022,11,Overall,Overall,Overall,1176.3,4.4
New York,EIP,2020-22,2022,12,Overall,Overall,Overall,1181.8,5.4
New York,EIP,2020-22,2022,13,Overall,Overall,Overall,1186.8,5
New York,EIP,2020-22,2022,14,Overall,Overall,Overall,1195.5,8.7
New York,EIP,2020-22,2022,15,Overall,Overall,Overall,1208.5,13.1
New York,EIP,2020-22,2022,16,Overall,Overall,Overall,1224.5,16
New York,EIP,2020-22,2022,17,Overall,Overall,Overall,1241.7,17.2
New York,EIP,2020-22,2022,18,Overall,Overall,Overall,1261.1,19.3
New York,EIP,2020-22,2022,19,Overall,Overall,Overall,1279.8,18.8
New York,EIP,2020-22,2022,20,Overall,Overall,Overall,1297.2,17.4
New York,EIP,2020-22,2022,21,Overall,Overall,Overall,1311.4,14.3
New York,EIP,2020-22,2022,22,Overall,Overall,Overall,1322.4,10.9
New York,EIP,2020-22,2022,23,Overall,Overall,Overall,1330.9,8.5
New York,EIP,2020-22,2022,24,Overall,Overall,Overall,1338.7,7.9
New York,EIP,2020-22,2022,25,Overall,Overall,Overall,1345.5,6.8
New York,EIP,2020-22,2022,26,Overall,Overall,Overall,1353.1,7.6
New York,EIP,2020-22,2022,27,Overall,Overall,Overall,1360.5,7.5
New York,EIP,2020-22,2022,28,Overall,Overall,Overall,1369.7,9.2
New York,EIP,2020-22,2022,29,Overall,Overall,Overall,1379.3,9.6
New York,EIP,2020-22,2022,30,Overall,Overall,Overall,1388.5,9.2
New York,EIP,2020-22,2022,31,Overall,Overall,Overall,1398.6,10.1
New York,EIP,2020-22,2022,32,Overall,Overall,Overall,1407.7,9.1
New York,EIP,2020-22,2022,33,Overall,Overall,Overall,1417.7,10
New York,EIP,2020-22,2022,34,Overall,Overall,Overall,1427.4,9.7
New York,EIP,2020-22,2022,35,Overall,Overall,Overall,1436.4,9
New York,EIP,2020-22,2022,36,Overall,Overall,Overall,1446.3,9.9
New York,EIP,2020-22,2022,37,Overall,Overall,Overall,1456.7,10.4
New York,EIP,2020-22,2022,38,Overall,Overall,Overall,1468,11.3
New York,EIP,2020-22,2022,39,Overall,Overall,Overall,1481.5,13.5
New York,EIP,2020-22,2022,40,Overall,Overall,Overall,1497,15.5
New York,EIP,2020-22,2022,41,Overall,Overall,Overall,1513.7,16.7
New York,EIP,2020-22,2022,42,Overall,Overall,Overall,1527.7,14
New York,EIP,2020-22,2022,43,Overall,Overall,Overall,1541.7,14
New York,EIP,2020-22,2022,44,Overall,Overall,Overall,1554.1,12.4
New York,EIP,2020-22,2022,45,Overall,Overall,Overall,1566.5,12.4
New York,EIP,2020-22,2022,46,Overall,Overall,Overall,1577.1,10.6
New York,EIP,2020-22,2022,47,Overall,Overall,Overall,1585.4,8.3
New York,EIP,2020-22,2022,48,Overall,Overall,Overall,1596.1,10.7
New York,EIP,2020-22,2022,49,Overall,Overall,Overall,1607.9,11.8
New York,EIP,2020-22,2022,50,Overall,Overall,Overall,1620,12.1
New York,EIP,2020-22,2022,51,Overall,Overall,Overall,1633,12.9
New York,EIP,2020-22,2022,52,Overall,Overall,Overall,1647.6,14.6
New York,EIP,2020-22,2023,1,Overall,Overall,Overall,1660.5,12.9
New York,EIP,2020-22,2023,2,Overall,Overall,Overall,1673.9,13.4
New York,EIP,2020-22,2023,3,Overall,Overall,Overall,1685.6,11.7
New York,EIP,2020-22,2023,4,Overall,Overall,Overall,1697.1,11.5
New York,EIP,2020-22,2023,5,Overall,Overall,Overall,1709.5,12.4
New York,EIP,2020-22,2023,6,Overall,Overall,Overall,1721.2,11.8
New York,EIP,2020-22,2023,7,Overall,Overall,Overall,1733.8,12.6
New York,EIP,2020-22,2023,8,Overall,Overall,Overall,1744.4,10.7
New York,EIP,2020-22,2023,9,Overall,Overall,Overall,1756.1,11.6
New York,EIP,2020-22,2023,10,Overall,Overall,Overall,1765.6,9.5
New York,EIP,2020-22,2023,11,Overall,Overall,Overall,1774.8,9.3
New York,EIP,2020-22,2023,12,Overall,Overall,Overall,1783.5,8.7
New York,EIP,2020-22,2023,13,Overall,Overall,Overall,1791.1,7.6
New York,EIP,2020-22,2023,14,Overall,Overall,Overall,1797.9,6.8
New York,EIP,2020-22,2023,15,Overall,Overall,Overall,1803.7,5.8
New York,EIP,2020-22,2023,16,Overall,Overall,Overall,1809.2,5.6
New York,EIP,2020-22,2023,17,Overall,Overall,Overall,1813.9,4.6
New York,EIP,2020-22,2023,18,Overall,Overall,Overall,1818.2,4.4
New York,EIP,2020-22,2023,19,Overall,Overall,Overall,1822.4,4.1
New York,EIP,2020-22,2023,20,Overall,Overall,Overall,1825.8,3.5
New York,EIP,2020-22,2023,21,Overall,Overall,Overall,1828.1,2.3
New York,EIP,2020-22,2023,22,Overall,Overall,Overall,1830.9,2.7
New York,EIP,2020-22,2023,23,Overall,Overall,Overall,1832.4,1.5
New York,EIP,2020-22,2023,24,Overall,Overall,Overall,1834.7,2.3
New York,EIP,2020-22,2023,25,Overall,Overall,Overall,1836.6,1.9
New York,EIP,2020-22,2023,26,Overall,Overall,Overall,1838.5,1.9
New York,EIP,2020-22,2023,27,Overall,Overall,Overall,1839.8,1.3
New York,EIP,2020-22,2023,28,Overall,Overall,Overall,1841.7,1.9
New York,EIP,2020-22,2023,29,Overall,Overall,Overall,1843.2,1.5
New York,EIP,2020-22,2023,30,Overall,Overall,Overall,1846.1,2.9
New York,EIP,2020-22,2023,31,Overall,Overall,Overall,1848.2,2.1
New York,EIP,2020-22,2023,32,Overall,Overall,Overall,1852,3.8
New York,EIP,2020-22,2023,33,Overall,Overall,Overall,1855.4,3.5
New York,EIP,2020-22,2023,34,Overall,Overall,Overall,1859.4,4
New York,EIP,2020-22,2023,35,Overall,Overall,Overall,1862.9,3.5
Ohio,IHSP,2020-22,2020,10,Overall,Overall,Overall,0,0
Ohio,IHSP,2020-22,2020,11,Overall,Overall,Overall,0.4,0.3
Ohio,IHSP,2020-22,2020,12,Overall,Overall,Overall,1.5,1.2
Ohio,IHSP,2020-22,2020,13,Overall,Overall,Overall,4.6,3
Ohio,IHSP,2020-22,2020,14,Overall,Overall,Overall,8.9,4.3
Ohio,IHSP,2020-22,2020,15,Overall,Overall,Overall,12.6,3.7
Ohio,IHSP,2020-22,2020,16,Overall,Overall,Overall,17.2,4.6
Ohio,IHSP,2020-22,2020,17,Overall,Overall,Overall,22.4,5.2
Ohio,IHSP,2020-22,2020,18,Overall,Overall,Overall,28.3,5.9
Ohio,IHSP,2020-22,2020,19,Overall,Overall,Overall,33.3,5
Ohio,IHSP,2020-22,2020,20,Overall,Overall,Overall,37.7,4.4
Ohio,IHSP,2020-22,2020,21,Overall,Overall,Overall,42.5,4.8
Ohio,IHSP,2020-22,2020,22,Overall,Overall,Overall,47.5,5
Ohio,IHSP,2020-22,2020,23,Overall,Overall,Overall,50.5,2.9
Ohio,IHSP,2020-22,2020,24,Overall,Overall,Overall,53.5,3
Ohio,IHSP,2020-22,2020,25,Overall,Overall,Overall,56.2,2.7
Ohio,IHSP,2020-22,2020,26,Overall,Overall,Overall,60.2,3.9
Ohio,IHSP,2020-22,2020,27,Overall,Overall,Overall,63.9,3.7
Ohio,IHSP,2020-22,2020,28,Overall,Overall,Overall,69.5,5.6
Ohio,IHSP,2020-22,2020,29,Overall,Overall,Overall,75.4,5.9
Ohio,IHSP,2020-22,2020,30,Overall,Overall,Overall,81.5,6.1
Ohio,IHSP,2020-22,2020,31,Overall,Overall,Overall,86.5,5
Ohio,IHSP,2020-22,2020,32,Overall,Overall,Overall,90.4,3.9
Ohio,IHSP,2020-22,2020,33,Overall,Overall,Overall,93.5,3.1
Ohio,IHSP,2020-22,2020,34,Overall,Overall,Overall,96.4,2.9
Ohio,IHSP,2020-22,2020,35,Overall,Overall,Overall,99.3,2.9
Ohio,IHSP,2020-22,2020,36,Overall,Overall,Overall,102.2,2.9
Ohio,IHSP,2020-22,2020,37,Overall,Overall,Overall,104.9,2.7
Ohio,IHSP,2020-22,2020,38,Overall,Overall,Overall,107,2.1
Ohio,IHSP,2020-22,2020,39,Overall,Overall,Overall,109.6,2.6
Ohio,IHSP,2020-22,2020,40,Overall,Overall,Overall,112.3,2.7
Ohio,IHSP,2020-22,2020,41,Overall,Overall,Overall,115.5,3.2
Ohio,IHSP,2020-22,2020,42,Overall,Overall,Overall,118.8,3.3
Ohio,IHSP,2020-22,2020,43,Overall,Overall,Overall,122.9,4.1
Ohio,IHSP,2020-22,2020,44,Overall,Overall,Overall,128.6,5.8
Ohio,IHSP,2020-22,2020,45,Overall,Overall,Overall,134.5,5.8
Ohio,IHSP,2020-22,2020,46,Overall,Overall,Overall,142.3,7.9
Ohio,IHSP,2020-22,2020,47,Overall,Overall,Overall,151.2,8.9
Ohio,IHSP,2020-22,2020,48,Overall,Overall,Overall,158.5,7.3
Ohio,IHSP,2020-22,2020,49,Overall,Overall,Overall,167.3,8.8
Ohio,IHSP,2020-22,2020,50,Overall,Overall,Overall,173.9,6.6
Ohio,IHSP,2020-22,2020,51,Overall,Overall,Overall,178.8,4.9
Ohio,IHSP,2020-22,2020,52,Overall,Overall,Overall,182.9,4.1
Ohio,IHSP,2020-22,2020,53,Overall,Overall,Overall,187.4,4.5
Ohio,IHSP,2020-22,2021,1,Overall,Overall,Overall,192.1,4.7
Ohio,IHSP,2020-22,2021,2,Overall,Overall,Overall,196,3.9
Ohio,IHSP,2020-22,2021,3,Overall,Overall,Overall,199.6,3.6
Ohio,IHSP,2020-22,2021,4,Overall,Overall,Overall,201.4,1.8
Ohio,IHSP,2020-22,2021,5,Overall,Overall,Overall,203.5,2.1
Ohio,IHSP,2020-22,2021,6,Overall,Overall,Overall,204.9,1.4
Ohio,IHSP,2020-22,2021,7,Overall,Overall,Overall,207,2.1
Ohio,IHSP,2020-22,2021,8,Overall,Overall,Overall,208,1
Ohio,IHSP,2020-22,2021,9,Overall,Overall,Overall,209.3,1.3
Ohio,IHSP,2020-22,2021,10,Overall,Overall,Overall,210.9,1.6
Ohio,IHSP,2020-22,2021,11,Overall,Overall,Overall,211.8,0.9
Ohio,IHSP,2020-22,2021,12,Overall,Overall,Overall,213.5,1.7
Ohio,IHSP,2020-22,2021,13,Overall,Overall,Overall,215.2,1.7
Ohio,IHSP,2020-22,2021,14,Overall,Overall,Overall,216.8,1.6
Ohio,IHSP,2020-22,2021,15,Overall,Overall,Overall,219,2.2
Ohio,IHSP,2020-22,2021,16,Overall,Overall,Overall,220.9,1.8
Ohio,IHSP,2020-22,2021,17,Overall,Overall,Overall,222.7,1.9
Ohio,IHSP,2020-22,2021,18,Overall,Overall,Overall,224.5,1.8
Ohio,IHSP,2020-22,2021,19,Overall,Overall,Overall,225.5,1
Ohio,IHSP,2020-22,2021,20,Overall,Overall,Overall,226.7,1.2
Ohio,IHSP,2020-22,2021,21,Overall,Overall,Overall,228.1,1.4
Ohio,IHSP,2020-22,2021,22,Overall,Overall,Overall,229.2,1.1
Ohio,IHSP,2020-22,2021,23,Overall,Overall,Overall,229.7,0.5
Ohio,IHSP,2020-22,2021,24,Overall,Overall,Overall,230.3,0.7
Ohio,IHSP,2020-22,2021,25,Overall,Overall,Overall,230.7,0.4
Ohio,IHSP,2020-22,2021,26,Overall,Overall,Overall,231,0.3
Ohio,IHSP,2020-22,2021,27,Overall,Overall,Overall,231.5,0.4
Ohio,IHSP,2020-22,2021,28,Overall,Overall,Overall,232.4,0.9
Ohio,IHSP,2020-22,2021,29,Overall,Overall,Overall,233.8,1.4
Ohio,IHSP,2020-22,2021,30,Overall,Overall,Overall,235.1,1.4
Ohio,IHSP,2020-22,2021,31,Overall,Overall,Overall,237.4,2.2
Ohio,IHSP,2020-22,2021,32,Overall,Overall,Overall,240,2.6
Ohio,IHSP,2020-22,2021,33,Overall,Overall,Overall,242.7,2.8
Ohio,IHSP,2020-22,2021,34,Overall,Overall,Overall,246.5,3.8
Ohio,IHSP,2020-22,2021,35,Overall,Overall,Overall,251.5,5
Ohio,IHSP,2020-22,2021,36,Overall,Overall,Overall,256.7,5.2
Ohio,IHSP,2020-22,2021,37,Overall,Overall,Overall,261.3,4.7
Ohio,IHSP,2020-22,2021,38,Overall,Overall,Overall,266.4,5.1
Ohio,IHSP,2020-22,2021,39,Overall,Overall,Overall,270.8,4.4
Ohio,IHSP,2020-22,2021,40,Overall,Overall,Overall,277,6.2
Ohio,IHSP,2020-22,2021,41,Overall,Overall,Overall,282.3,5.3
Ohio,IHSP,2020-22,2021,42,Overall,Overall,Overall,286.8,4.4
Ohio,IHSP,2020-22,2021,43,Overall,Overall,Overall,290.7,3.9
Ohio,IHSP,2020-22,2021,44,Overall,Overall,Overall,295.2,4.6
Ohio,IHSP,2020-22,2021,45,Overall,Overall,Overall,300.6,5.4
Ohio,IHSP,2020-22,2021,46,Overall,Overall,Overall,305.9,5.2
Ohio,IHSP,2020-22,2021,47,Overall,Overall,Overall,312.7,6.9
Ohio,IHSP,2020-22,2021,48,Overall,Overall,Overall,321.5,8.7
Ohio,IHSP,2020-22,2021,49,Overall,Overall,Overall,331.1,9.7
Ohio,IHSP,2020-22,2021,50,Overall,Overall,Overall,340.4,9.2
Ohio,IHSP,2020-22,2021,51,Overall,Overall,Overall,351,10.7
Ohio,IHSP,2020-22,2021,52,Overall,Overall,Overall,362.3,11.3
Ohio,IHSP,2020-22,2022,1,Overall,Overall,Overall,377.8,15.5
Ohio,IHSP,2020-22,2022,2,Overall,Overall,Overall,392,14.2
Ohio,IHSP,2020-22,2022,3,Overall,Overall,Overall,404.4,12.3
Ohio,IHSP,2020-22,2022,4,Overall,Overall,Overall,416.7,12.3
Ohio,IHSP,2020-22,2022,5,Overall,Overall,Overall,424.4,7.8
Ohio,IHSP,2020-22,2022,6,Overall,Overall,Overall,431.1,6.7
Ohio,IHSP,2020-22,2022,7,Overall,Overall,Overall,435,3.9
Ohio,IHSP,2020-22,2022,8,Overall,Overall,Overall,438.6,3.6
Ohio,IHSP,2020-22,2022,9,Overall,Overall,Overall,441,2.3
Ohio,IHSP,2020-22,2022,10,Overall,Overall,Overall,442.7,1.7
Ohio,IHSP,2020-22,2022,11,Overall,Overall,Overall,445.2,2.5
Ohio,IHSP,2020-22,2022,12,Overall,Overall,Overall,447.1,1.9
Ohio,IHSP,2020-22,2022,13,Overall,Overall,Overall,449.1,2.1
Ohio,IHSP,2020-22,2022,14,Overall,Overall,Overall,452.2,3
Ohio,IHSP,2020-22,2022,15,Overall,Overall,Overall,455.2,3
Ohio,IHSP,2020-22,2022,16,Overall,Overall,Overall,459,3.8
Ohio,IHSP,2020-22,2022,17,Overall,Overall,Overall,463.1,4.1
Ohio,IHSP,2020-22,2022,18,Overall,Overall,Overall,468.1,5
Ohio,IHSP,2020-22,2022,19,Overall,Overall,Overall,471.8,3.7
Ohio,IHSP,2020-22,2022,20,Overall,Overall,Overall,477.3,5.5
Ohio,IHSP,2020-22,2022,21,Overall,Overall,Overall,482.6,5.3
Ohio,IHSP,2020-22,2022,22,Overall,Overall,Overall,489.5,6.9
Ohio,IHSP,2020-22,2022,23,Overall,Overall,Overall,495.4,5.9
Ohio,IHSP,2020-22,2022,24,Overall,Overall,Overall,501.2,5.8
Ohio,IHSP,2020-22,2022,25,Overall,Overall,Overall,506.8,5.7
Ohio,IHSP,2020-22,2022,26,Overall,Overall,Overall,513.1,6.3
Ohio,IHSP,2020-22,2022,27,Overall,Overall,Overall,519.9,6.8
Ohio,IHSP,2020-22,2022,28,Overall,Overall,Overall,527.2,7.2
Ohio,IHSP,2020-22,2022,29,Overall,Overall,Overall,534.1,6.9
Ohio,IHSP,2020-22,2022,30,Overall,Overall,Overall,542.3,8.2
Ohio,IHSP,2020-22,2022,31,Overall,Overall,Overall,552.6,10.3
Ohio,IHSP,2020-22,2022,32,Overall,Overall,Overall,562.2,9.6
Ohio,IHSP,2020-22,2022,33,Overall,Overall,Overall,572.4,10.2
Ohio,IHSP,2020-22,2022,34,Overall,Overall,Overall,581.5,9.1
Ohio,IHSP,2020-22,2022,35,Overall,Overall,Overall,589.3,7.8
Ohio,IHSP,2020-22,2022,36,Overall,Overall,Overall,597.5,8.2
Ohio,IHSP,2020-22,2022,37,Overall,Overall,Overall,604.8,7.3
Ohio,IHSP,2020-22,2022,38,Overall,Overall,Overall,612.5,7.7
Ohio,IHSP,2020-22,2022,39,Overall,Overall,Overall,617.8,5.4
Ohio,IHSP,2020-22,2022,40,Overall,Overall,Overall,623.9,6
Ohio,IHSP,2020-22,2022,41,Overall,Overall,Overall,629.8,6
Ohio,IHSP,2020-22,2022,42,Overall,Overall,Overall,635.2,5.3
Ohio,IHSP,2020-22,2022,43,Overall,Overall,Overall,640.1,4.9
Ohio,IHSP,2020-22,2022,44,Overall,Overall,Overall,645,4.9
Ohio,IHSP,2020-22,2022,45,Overall,Overall,Overall,650.4,5.4
Ohio,IHSP,2020-22,2022,46,Overall,Overall,Overall,655.8,5.4
Ohio,IHSP,2020-22,2022,47,Overall,Overall,Overall,662.1,6.3
Ohio,IHSP,2020-22,2022,48,Overall,Overall,Overall,669.8,7.7
Ohio,IHSP,2020-22,2022,49,Overall,Overall,Overall,677.5,7.7
Ohio,IHSP,2020-22,2022,50,Overall,Overall,Overall,687.5,10
Ohio,IHSP,2020-22,2022,51,Overall,Overall,Overall,696,8.5
Ohio,IHSP,2020-22,2022,52,Overall,Overall,Overall,704.2,8.2
Ohio,IHSP,2020-22,2023,1,Overall,Overall,Overall,711.2,7.1
Ohio,IHSP,2020-22,2023,2,Overall,Overall,Overall,717.5,6.3
Ohio,IHSP,2020-22,2023,3,Overall,Overall,Overall,721.7,4.2
Ohio,IHSP,2020-22,2023,4,Overall,Overall,Overall,726.4,4.7
Ohio,IHSP,2020-22,2023,5,Overall,Overall,Overall,730.2,3.8
Ohio,IHSP,2020-22,2023,6,Overall,Overall,Overall,735,4.9
Ohio,IHSP,2020-22,2023,7,Overall,Overall,Overall,740.5,5.5
Ohio,IHSP,2020-22,2023,8,Overall,Overall,Overall,744.8,4.3
Ohio,IHSP,2020-22,2023,9,Overall,Overall,Overall,748.8,4.1
Ohio,IHSP,2020-22,2023,10,Overall,Overall,Overall,753.3,4.4
Ohio,IHSP,2020-22,2023,11,Overall,Overall,Overall,758,4.7
Ohio,IHSP,2020-22,2023,12,Overall,Overall,Overall,763.2,5.2
Ohio,IHSP,2020-22,2023,13,Overall,Overall,Overall,766.3,3.1
Ohio,IHSP,2020-22,2023,14,Overall,Overall,Overall,768.7,2.4
Ohio,IHSP,2020-22,2023,15,Overall,Overall,Overall,771.5,2.8
Ohio,IHSP,2020-22,2023,16,Overall,Overall,Overall,773.5,2
Ohio,IHSP,2020-22,2023,17,Overall,Overall,Overall,774.7,1.2
Ohio,IHSP,2020-22,2023,18,Overall,Overall,Overall,776,1.4
Ohio,IHSP,2020-22,2023,19,Overall,Overall,Overall,777.4,1.4
Ohio,IHSP,2020-22,2023,20,Overall,Overall,Overall,779.3,1.9
Ohio,IHSP,2020-22,2023,21,Overall,Overall,Overall,780.4,1.1
Ohio,IHSP,2020-22,2023,22,Overall,Overall,Overall,781.6,1.1
Ohio,IHSP,2020-22,2023,23,Overall,Overall,Overall,782.3,0.7
Ohio,IHSP,2020-22,2023,24,Overall,Overall,Overall,783,0.7
Ohio,IHSP,2020-22,2023,25,Overall,Overall,Overall,783.4,0.4
Ohio,IHSP,2020-22,2023,26,Overall,Overall,Overall,784,0.7
Ohio,IHSP,2020-22,2023,27,Overall,Overall,Overall,784.8,0.8
Ohio,IHSP,2020-22,2023,28,Overall,Overall,Overall,785.8,0.9
Ohio,IHSP,2020-22,2023,29,Overall,Overall,Overall,786.6,0.8
Ohio,IHSP,2020-22,2023,30,Overall,Overall,Overall,787.6,1
Ohio,IHSP,2020-22,2023,31,Overall,Overall,Overall,788.6,1
Ohio,IHSP,2020-22,2023,32,Overall,Overall,Overall,790.5,2
Ohio,IHSP,2020-22,2023,33,Overall,Overall,Overall,792.4,1.9
Ohio,IHSP,2020-22,2023,34,Overall,Overall,Overall,793.9,1.5
Ohio,IHSP,2020-22,2023,35,Overall,Overall,Overall,795.1,1.1
Oregon,EIP,2020-22,2020,10,Overall,Overall,Overall,0.1,0.1
Oregon,EIP,2020-22,2020,11,Overall,Overall,Overall,0.5,0.5
Oregon,EIP,2020-22,2020,12,Overall,Overall,Overall,2.2,1.6
Oregon,EIP,2020-22,2020,13,Overall,Overall,Overall,6,3.9
Oregon,EIP,2020-22,2020,14,Overall,Overall,Overall,10.1,4.1
Oregon,EIP,2020-22,2020,15,Overall,Overall,Overall,12.9,2.8
Oregon,EIP,2020-22,2020,16,Overall,Overall,Overall,16,3.1
Oregon,EIP,2020-22,2020,17,Overall,Overall,Overall,18.7,2.7
Oregon,EIP,2020-22,2020,18,Overall,Overall,Overall,20.3,1.6
Oregon,EIP,2020-22,2020,19,Overall,Overall,Overall,21.5,1.2
Oregon,EIP,2020-22,2020,20,Overall,Overall,Overall,22.6,1.1
Oregon,EIP,2020-22,2020,21,Overall,Overall,Overall,24,1.4
Oregon,EIP,2020-22,2020,22,Overall,Overall,Overall,24.8,0.8
Oregon,EIP,2020-22,2020,23,Overall,Overall,Overall,26.2,1.4
Oregon,EIP,2020-22,2020,24,Overall,Overall,Overall,27.5,1.3
Oregon,EIP,2020-22,2020,25,Overall,Overall,Overall,29.9,2.3
Oregon,EIP,2020-22,2020,26,Overall,Overall,Overall,32.4,2.6
Oregon,EIP,2020-22,2020,27,Overall,Overall,Overall,34.9,2.5
Oregon,EIP,2020-22,2020,28,Overall,Overall,Overall,38.9,4
Oregon,EIP,2020-22,2020,29,Overall,Overall,Overall,42.9,4
Oregon,EIP,2020-22,2020,30,Overall,Overall,Overall,45.8,2.9
Oregon,EIP,2020-22,2020,31,Overall,Overall,Overall,49.4,3.6
Oregon,EIP,2020-22,2020,32,Overall,Overall,Overall,53.1,3.7
Oregon,EIP,2020-22,2020,33,Overall,Overall,Overall,56.8,3.7
Oregon,EIP,2020-22,2020,34,Overall,Overall,Overall,60.1,3.3
Oregon,EIP,2020-22,2020,35,Overall,Overall,Overall,62.7,2.7
Oregon,EIP,2020-22,2020,36,Overall,Overall,Overall,64.8,2
Oregon,EIP,2020-22,2020,37,Overall,Overall,Overall,67.6,2.8
Oregon,EIP,2020-22,2020,38,Overall,Overall,Overall,70.6,3
Oregon,EIP,2020-22,2020,39,Overall,Overall,Overall,74.4,3.8
Oregon,EIP,2020-22,2020,40,Overall,Overall,Overall,76.9,2.5
Oregon,EIP,2020-22,2020,41,Overall,Overall,Overall,80.5,3.6
Oregon,EIP,2020-22,2020,42,Overall,Overall,Overall,84.1,3.6
Oregon,EIP,2020-22,2020,43,Overall,Overall,Overall,87.6,3.5
Oregon,EIP,2020-22,2020,44,Overall,Overall,Overall,91.4,3.8
Oregon,EIP,2020-22,2020,45,Overall,Overall,Overall,98.8,7.4
Oregon,EIP,2020-22,2020,46,Overall,Overall,Overall,108.4,9.6
Oregon,EIP,2020-22,2020,47,Overall,Overall,Overall,119.4,11
Oregon,EIP,2020-22,2020,48,Overall,Overall,Overall,132.7,13.3
Oregon,EIP,2020-22,2020,49,Overall,Overall,Overall,145.7,13
Oregon,EIP,2020-22,2020,50,Overall,Overall,Overall,157.2,11.5
Oregon,EIP,2020-22,2020,51,Overall,Overall,Overall,168.7,11.5
Oregon,EIP,2020-22,2020,52,Overall,Overall,Overall,177.5,8.8
Oregon,EIP,2020-22,2020,53,Overall,Overall,Overall,186.4,8.9
Oregon,EIP,2020-22,2021,1,Overall,Overall,Overall,195.8,9.5
Oregon,EIP,2020-22,2021,2,Overall,Overall,Overall,203.2,7.3
Oregon,EIP,2020-22,2021,3,Overall,Overall,Overall,209.2,6
Oregon,EIP,2020-22,2021,4,Overall,Overall,Overall,215.1,5.9
Oregon,EIP,2020-22,2021,5,Overall,Overall,Overall,220.1,5
Oregon,EIP,2020-22,2021,6,Overall,Overall,Overall,224.4,4.3
Oregon,EIP,2020-22,2021,7,Overall,Overall,Overall,227.3,2.9
Oregon,EIP,2020-22,2021,8,Overall,Overall,Overall,229.8,2.5
Oregon,EIP,2020-22,2021,9,Overall,Overall,Overall,232.2,2.4
Oregon,EIP,2020-22,2021,10,Overall,Overall,Overall,235.2,2.9
Oregon,EIP,2020-22,2021,11,Overall,Overall,Overall,237.7,2.6
Oregon,EIP,2020-22,2021,12,Overall,Overall,Overall,240.3,2.6
Oregon,EIP,2020-22,2021,13,Overall,Overall,Overall,243.2,2.9
Oregon,EIP,2020-22,2021,14,Overall,Overall,Overall,247,3.7
Oregon,EIP,2020-22,2021,15,Overall,Overall,Overall,251.4,4.5
Oregon,EIP,2020-22,2021,16,Overall,Overall,Overall,257.4,6
Oregon,EIP,2020-22,2021,17,Overall,Overall,Overall,263.9,6.5
Oregon,EIP,2020-22,2021,18,Overall,Overall,Overall,269.8,6
Oregon,EIP,2020-22,2021,19,Overall,Overall,Overall,275.6,5.8
Oregon,EIP,2020-22,2021,20,Overall,Overall,Overall,280.4,4.7
Oregon,EIP,2020-22,2021,21,Overall,Overall,Overall,284.4,4.1
Oregon,EIP,2020-22,2021,22,Overall,Overall,Overall,287.7,3.3
Oregon,EIP,2020-22,2021,23,Overall,Overall,Overall,290.3,2.6
Oregon,EIP,2020-22,2021,24,Overall,Overall,Overall,292.9,2.6
Oregon,EIP,2020-22,2021,25,Overall,Overall,Overall,295.5,2.6
Oregon,EIP,2020-22,2021,26,Overall,Overall,Overall,297.7,2.2
Oregon,EIP,2020-22,2021,27,Overall,Overall,Overall,299.2,1.5
Oregon,EIP,2020-22,2021,28,Overall,Overall,Overall,300.9,1.6
Oregon,EIP,2020-22,2021,29,Overall,Overall,Overall,302.9,2.1
Oregon,EIP,2020-22,2021,30,Overall,Overall,Overall,306.1,3.2
Oregon,EIP,2020-22,2021,31,Overall,Overall,Overall,312.2,6
Oregon,EIP,2020-22,2021,32,Overall,Overall,Overall,318.4,6.2
Oregon,EIP,2020-22,2021,33,Overall,Overall,Overall,324.5,6.1
Oregon,EIP,2020-22,2021,34,Overall,Overall,Overall,331.7,7.1
Oregon,EIP,2020-22,2021,35,Overall,Overall,Overall,339.7,8
Oregon,EIP,2020-22,2021,36,Overall,Overall,Overall,349.3,9.6
Oregon,EIP,2020-22,2021,37,Overall,Overall,Overall,358.2,9
Oregon,EIP,2020-22,2021,38,Overall,Overall,Overall,365.6,7.4
Oregon,EIP,2020-22,2021,39,Overall,Overall,Overall,372,6.4
Oregon,EIP,2020-22,2021,40,Overall,Overall,Overall,378.5,6.5
Oregon,EIP,2020-22,2021,41,Overall,Overall,Overall,384,5.5
Oregon,EIP,2020-22,2021,42,Overall,Overall,Overall,390.7,6.7
Oregon,EIP,2020-22,2021,43,Overall,Overall,Overall,396.7,6
Oregon,EIP,2020-22,2021,44,Overall,Overall,Overall,402.8,6.1
Oregon,EIP,2020-22,2021,45,Overall,Overall,Overall,407.1,4.3
